,Unnamed: 0.1,Unnamed: 0,Region,Country,State,City,Month,Day,Year,AvgTemperature
1280,5663,2047072,North America,US,Massachusetts,Boston,7,4,2010,82.0
1281,5664,2047073,North America,US,Massachusetts,Boston,7,5,2010,82.3
1282,5665,2047074,North America,US,Massachusetts,Boston,7,6,2010,85.9
1283,5666,2047075,North America,US,Massachusetts,Boston,7,7,2010,78.3
1284,5667,2047076,North America,US,Massachusetts,Boston,7,8,2010,78.2
1285,5668,2047077,North America,US,Massachusetts,Boston,7,9,2010,80.9
1286,5669,2047078,North America,US,Massachusetts,Boston,7,10,2010,77.5
1287,5670,2047079,North America,US,Massachusetts,Boston,7,11,2010,75.1
1288,5671,2047080,North America,US,Massachusetts,Boston,7,12,2010,74.8
1289,5672,2047081,North America,US,Massachusetts,Boston,7,13,2010,78.7
1290,5673,2047082,North America,US,Massachusetts,Boston,7,14,2010,73.1
1291,5674,2047083,North America,US,Massachusetts,Boston,7,15,2010,69.7
1292,5675,2047084,North America,US,Massachusetts,Boston,7,16,2010,76.4
1293,5676,2047085,North America,US,Massachusetts,Boston,7,17,2010,81.9
1294,5677,2047086,North America,US,Massachusetts,Boston,7,18,2010,83.4
1295,5678,2047087,North America,US,Massachusetts,Boston,7,19,2010,79.8
1296,5679,2047088,North America,US,Massachusetts,Boston,7,20,2010,75.6
1297,5680,2047089,North America,US,Massachusetts,Boston,7,21,2010,75.4
1298,5681,2047090,North America,US,Massachusetts,Boston,7,22,2010,77.4
1299,5682,2047091,North America,US,Massachusetts,Boston,7,23,2010,75.0
1300,5683,2047092,North America,US,Massachusetts,Boston,7,24,2010,70.2
1301,5684,2047093,North America,US,Massachusetts,Boston,7,25,2010,79.7
1302,5685,2047094,North America,US,Massachusetts,Boston,7,26,2010,76.3
1303,5686,2047095,North America,US,Massachusetts,Boston,7,27,2010,79.6
1304,5687,2047096,North America,US,Massachusetts,Boston,7,28,2010,82.1
1305,5688,2047097,North America,US,Massachusetts,Boston,7,29,2010,77.2
1306,5689,2047098,North America,US,Massachusetts,Boston,7,30,2010,72.4
1307,5690,2047099,North America,US,Massachusetts,Boston,7,31,2010,67.1
1308,5691,2047100,North America,US,Massachusetts,Boston,8,1,2010,68.8
1309,5692,2047101,North America,US,Massachusetts,Boston,8,2,2010,70.9
1310,5693,2047102,North America,US,Massachusetts,Boston,8,3,2010,76.3
1311,5694,2047103,North America,US,Massachusetts,Boston,8,4,2010,81.0
1312,5695,2047104,North America,US,Massachusetts,Boston,8,5,2010,80.0
1313,5696,2047105,North America,US,Massachusetts,Boston,8,6,2010,79.4
1314,5697,2047106,North America,US,Massachusetts,Boston,8,7,2010,71.1
1315,5698,2047107,North America,US,Massachusetts,Boston,8,8,2010,74.3
1316,5699,2047108,North America,US,Massachusetts,Boston,8,9,2010,73.1
1317,5700,2047109,North America,US,Massachusetts,Boston,8,10,2010,77.7
1318,5701,2047110,North America,US,Massachusetts,Boston,8,11,2010,72.2
1319,5702,2047111,North America,US,Massachusetts,Boston,8,12,2010,67.9
1320,5703,2047112,North America,US,Massachusetts,Boston,8,13,2010,68.2
1321,5704,2047113,North America,US,Massachusetts,Boston,8,14,2010,68.3
1322,5705,2047114,North America,US,Massachusetts,Boston,8,15,2010,69.6
1323,5706,2047115,North America,US,Massachusetts,Boston,8,16,2010,72.1
1324,5707,2047116,North America,US,Massachusetts,Boston,8,17,2010,80.5
1325,5708,2047117,North America,US,Massachusetts,Boston,8,18,2010,76.5
1326,5709,2047118,North America,US,Massachusetts,Boston,8,19,2010,73.3
1327,5710,2047119,North America,US,Massachusetts,Boston,8,20,2010,77.0
1328,5711,2047120,North America,US,Massachusetts,Boston,8,21,2010,68.2
1329,5712,2047121,North America,US,Massachusetts,Boston,8,22,2010,67.2
1330,5713,2047122,North America,US,Massachusetts,Boston,8,23,2010,63.9
1331,5714,2047123,North America,US,Massachusetts,Boston,8,24,2010,62.4
1332,5715,2047124,North America,US,Massachusetts,Boston,8,25,2010,62.7
1333,5716,2047125,North America,US,Massachusetts,Boston,8,26,2010,71.5
1334,5717,2047126,North America,US,Massachusetts,Boston,8,27,2010,70.1
1335,5718,2047127,North America,US,Massachusetts,Boston,8,28,2010,69.4
1336,5719,2047128,North America,US,Massachusetts,Boston,8,29,2010,78.3
1337,5720,2047129,North America,US,Massachusetts,Boston,8,30,2010,76.8
1338,5721,2047130,North America,US,Massachusetts,Boston,8,31,2010,83.6
1339,5722,2047131,North America,US,Massachusetts,Boston,9,1,2010,84.4
1340,5723,2047132,North America,US,Massachusetts,Boston,9,2,2010,81.2
1341,5724,2047133,North America,US,Massachusetts,Boston,9,3,2010,77.1
1342,5725,2047134,North America,US,Massachusetts,Boston,9,4,2010,75.5
1343,5726,2047135,North America,US,Massachusetts,Boston,9,5,2010,68.2
1344,5727,2047136,North America,US,Massachusetts,Boston,9,6,2010,68.4
1345,5728,2047137,North America,US,Massachusetts,Boston,9,7,2010,72.9
1346,5729,2047138,North America,US,Massachusetts,Boston,9,8,2010,73.9
1347,5730,2047139,North America,US,Massachusetts,Boston,9,9,2010,66.9
1348,5731,2047140,North America,US,Massachusetts,Boston,9,10,2010,64.7
1349,5732,2047141,North America,US,Massachusetts,Boston,9,11,2010,63.9
1350,5733,2047142,North America,US,Massachusetts,Boston,9,12,2010,60.3
1351,5734,2047143,North America,US,Massachusetts,Boston,9,13,2010,61.0
1352,5735,2047144,North America,US,Massachusetts,Boston,9,14,2010,64.2
1353,5736,2047145,North America,US,Massachusetts,Boston,9,15,2010,62.4
1354,5737,2047146,North America,US,Massachusetts,Boston,9,16,2010,61.0
1355,5738,2047147,North America,US,Massachusetts,Boston,9,17,2010,63.8
1356,5739,2047148,North America,US,Massachusetts,Boston,9,18,2010,60.2
1357,5740,2047149,North America,US,Massachusetts,Boston,9,19,2010,61.9
1358,5741,2047150,North America,US,Massachusetts,Boston,9,20,2010,65.3
1359,5742,2047151,North America,US,Massachusetts,Boston,9,21,2010,61.2
1360,5743,2047152,North America,US,Massachusetts,Boston,9,22,2010,71.0
1361,5744,2047153,North America,US,Massachusetts,Boston,9,23,2010,69.9
1362,5745,2047154,North America,US,Massachusetts,Boston,9,24,2010,68.5
1363,5746,2047155,North America,US,Massachusetts,Boston,9,25,2010,77.3
1364,5747,2047156,North America,US,Massachusetts,Boston,9,26,2010,65.5
1365,5748,2047157,North America,US,Massachusetts,Boston,9,27,2010,59.7
1366,5749,2047158,North America,US,Massachusetts,Boston,9,28,2010,67.0
1367,5750,2047159,North America,US,Massachusetts,Boston,9,29,2010,74.3
1368,5751,2047160,North America,US,Massachusetts,Boston,9,30,2010,71.9
1369,5752,2047161,North America,US,Massachusetts,Boston,10,1,2010,74.5
1370,5753,2047162,North America,US,Massachusetts,Boston,10,2,2010,60.1
1371,5754,2047163,North America,US,Massachusetts,Boston,10,3,2010,53.5
1372,5755,2047164,North America,US,Massachusetts,Boston,10,4,2010,54.9
1373,5756,2047165,North America,US,Massachusetts,Boston,10,5,2010,55.3
1374,5757,2047166,North America,US,Massachusetts,Boston,10,6,2010,57.0
1375,5758,2047167,North America,US,Massachusetts,Boston,10,7,2010,56.2
1376,5759,2047168,North America,US,Massachusetts,Boston,10,8,2010,61.3
1377,5760,2047169,North America,US,Massachusetts,Boston,10,9,2010,60.2
1378,5761,2047170,North America,US,Massachusetts,Boston,10,10,2010,53.8
1379,5762,2047171,North America,US,Massachusetts,Boston,10,11,2010,59.3
1380,5763,2047172,North America,US,Massachusetts,Boston,10,12,2010,55.8
1381,5764,2047173,North America,US,Massachusetts,Boston,10,13,2010,52.4
1382,5765,2047174,North America,US,Massachusetts,Boston,10,14,2010,52.8
1383,5766,2047175,North America,US,Massachusetts,Boston,10,15,2010,52.7
1384,5767,2047176,North America,US,Massachusetts,Boston,10,16,2010,49.5
1385,5768,2047177,North America,US,Massachusetts,Boston,10,17,2010,53.1
1386,5769,2047178,North America,US,Massachusetts,Boston,10,18,2010,54.0
1387,5770,2047179,North America,US,Massachusetts,Boston,10,19,2010,50.6
1388,5771,2047180,North America,US,Massachusetts,Boston,10,20,2010,53.0
1389,5772,2047181,North America,US,Massachusetts,Boston,10,21,2010,51.6
1390,5773,2047182,North America,US,Massachusetts,Boston,10,22,2010,45.8
1391,5774,2047183,North America,US,Massachusetts,Boston,10,23,2010,46.9
1392,5775,2047184,North America,US,Massachusetts,Boston,10,24,2010,46.9
1393,5776,2047185,North America,US,Massachusetts,Boston,10,25,2010,52.1
1394,5777,2047186,North America,US,Massachusetts,Boston,10,26,2010,64.2
1395,5778,2047187,North America,US,Massachusetts,Boston,10,27,2010,66.8
1396,5779,2047188,North America,US,Massachusetts,Boston,10,28,2010,69.1
1397,5780,2047189,North America,US,Massachusetts,Boston,10,29,2010,55.1
1398,5781,2047190,North America,US,Massachusetts,Boston,10,30,2010,48.7
1399,5782,2047191,North America,US,Massachusetts,Boston,10,31,2010,52.0
1400,5783,2047192,North America,US,Massachusetts,Boston,11,1,2010,41.3
1401,5784,2047193,North America,US,Massachusetts,Boston,11,2,2010,44.0
1402,5785,2047194,North America,US,Massachusetts,Boston,11,3,2010,40.5
1403,5786,2047195,North America,US,Massachusetts,Boston,11,4,2010,46.4
1404,5787,2047196,North America,US,Massachusetts,Boston,11,5,2010,53.7
1405,5788,2047197,North America,US,Massachusetts,Boston,11,6,2010,46.7
1406,5789,2047198,North America,US,Massachusetts,Boston,11,7,2010,41.8
1407,5790,2047199,North America,US,Massachusetts,Boston,11,8,2010,41.6
1408,5791,2047200,North America,US,Massachusetts,Boston,11,9,2010,49.1
1409,5792,2047201,North America,US,Massachusetts,Boston,11,10,2010,46.4
1410,5793,2047202,North America,US,Massachusetts,Boston,11,11,2010,44.7
1411,5794,2047203,North America,US,Massachusetts,Boston,11,12,2010,45.7
1412,5795,2047204,North America,US,Massachusetts,Boston,11,13,2010,49.0
1413,5796,2047205,North America,US,Massachusetts,Boston,11,14,2010,46.6
1414,5797,2047206,North America,US,Massachusetts,Boston,11,15,2010,49.5
1415,5798,2047207,North America,US,Massachusetts,Boston,11,16,2010,50.4
1416,5799,2047208,North America,US,Massachusetts,Boston,11,17,2010,54.2
1417,5800,2047209,North America,US,Massachusetts,Boston,11,18,2010,50.3
1418,5801,2047210,North America,US,Massachusetts,Boston,11,19,2010,41.7
1419,5802,2047211,North America,US,Massachusetts,Boston,11,20,2010,42.3
1420,5803,2047212,North America,US,Massachusetts,Boston,11,21,2010,37.7
1421,5804,2047213,North America,US,Massachusetts,Boston,11,22,2010,43.2
1422,5805,2047214,North America,US,Massachusetts,Boston,11,23,2010,56.0
1423,5806,2047215,North America,US,Massachusetts,Boston,11,24,2010,47.9
1424,5807,2047216,North America,US,Massachusetts,Boston,11,25,2010,35.9
1425,5808,2047217,North America,US,Massachusetts,Boston,11,26,2010,41.1
1426,5809,2047218,North America,US,Massachusetts,Boston,11,27,2010,38.2
1427,5810,2047219,North America,US,Massachusetts,Boston,11,28,2010,35.5
1428,5811,2047220,North America,US,Massachusetts,Boston,11,29,2010,40.1
1429,5812,2047221,North America,US,Massachusetts,Boston,11,30,2010,40.8
1430,5813,2047222,North America,US,Massachusetts,Boston,12,1,2010,48.0
1431,5814,2047223,North America,US,Massachusetts,Boston,12,2,2010,44.1
1432,5815,2047224,North America,US,Massachusetts,Boston,12,3,2010,37.2
1433,5816,2047225,North America,US,Massachusetts,Boston,12,4,2010,37.3
1434,5817,2047226,North America,US,Massachusetts,Boston,12,5,2010,33.0
1435,5818,2047227,North America,US,Massachusetts,Boston,12,6,2010,30.3
1436,5819,2047228,North America,US,Massachusetts,Boston,12,7,2010,31.3
1437,5820,2047229,North America,US,Massachusetts,Boston,12,8,2010,30.0
1438,5821,2047230,North America,US,Massachusetts,Boston,12,9,2010,24.8
1439,5822,2047231,North America,US,Massachusetts,Boston,12,10,2010,20.8
1440,5823,2047232,North America,US,Massachusetts,Boston,12,11,2010,34.4
1441,5824,2047233,North America,US,Massachusetts,Boston,12,12,2010,41.5
1442,5825,2047234,North America,US,Massachusetts,Boston,12,13,2010,49.4
1443,5826,2047235,North America,US,Massachusetts,Boston,12,14,2010,32.1
1444,5827,2047236,North America,US,Massachusetts,Boston,12,15,2010,20.3
1445,5828,2047237,North America,US,Massachusetts,Boston,12,16,2010,25.0
1446,5829,2047238,North America,US,Massachusetts,Boston,12,17,2010,28.8
1447,5830,2047239,North America,US,Massachusetts,Boston,12,18,2010,31.0
1448,5831,2047240,North America,US,Massachusetts,Boston,12,19,2010,31.7
1449,5832,2047241,North America,US,Massachusetts,Boston,12,20,2010,30.1
1450,5833,2047242,North America,US,Massachusetts,Boston,12,21,2010,31.1
1451,5834,2047243,North America,US,Massachusetts,Boston,12,22,2010,34.9
1452,5835,2047244,North America,US,Massachusetts,Boston,12,23,2010,33.7
1453,5836,2047245,North America,US,Massachusetts,Boston,12,24,2010,32.4
1454,5837,2047246,North America,US,Massachusetts,Boston,12,25,2010,27.8
1455,5838,2047247,North America,US,Massachusetts,Boston,12,26,2010,27.4
1456,5839,2047248,North America,US,Massachusetts,Boston,12,27,2010,27.1
1457,5840,2047249,North America,US,Massachusetts,Boston,12,28,2010,24.4
1458,5841,2047250,North America,US,Massachusetts,Boston,12,29,2010,32.5
1459,5842,2047251,North America,US,Massachusetts,Boston,12,30,2010,34.1
1460,5843,2047252,North America,US,Massachusetts,Boston,12,31,2010,38.4
1461,5844,2047253,North America,US,Massachusetts,Boston,1,1,2011,43.8
1462,5845,2047254,North America,US,Massachusetts,Boston,1,2,2011,45.8
1463,5846,2047255,North America,US,Massachusetts,Boston,1,3,2011,35.4
1464,5847,2047256,North America,US,Massachusetts,Boston,1,4,2011,31.2
1465,5848,2047257,North America,US,Massachusetts,Boston,1,5,2011,33.5
1466,5849,2047258,North America,US,Massachusetts,Boston,1,6,2011,28.4
1467,5850,2047259,North America,US,Massachusetts,Boston,1,7,2011,27.6
1468,5851,2047260,North America,US,Massachusetts,Boston,1,8,2011,29.9
1469,5852,2047261,North America,US,Massachusetts,Boston,1,9,2011,30.9
1470,5853,2047262,North America,US,Massachusetts,Boston,1,10,2011,27.9
1471,5854,2047263,North America,US,Massachusetts,Boston,1,11,2011,26.0
1472,5855,2047264,North America,US,Massachusetts,Boston,1,12,2011,30.9
1473,5856,2047265,North America,US,Massachusetts,Boston,1,13,2011,28.9
1474,5857,2047266,North America,US,Massachusetts,Boston,1,14,2011,21.9
1475,5858,2047267,North America,US,Massachusetts,Boston,1,15,2011,20.2
1476,5859,2047268,North America,US,Massachusetts,Boston,1,16,2011,32.0
1477,5860,2047269,North America,US,Massachusetts,Boston,1,17,2011,19.6
1478,5861,2047270,North America,US,Massachusetts,Boston,1,18,2011,25.1
1479,5862,2047271,North America,US,Massachusetts,Boston,1,19,2011,37.2
1480,5863,2047272,North America,US,Massachusetts,Boston,1,20,2011,30.6
1481,5864,2047273,North America,US,Massachusetts,Boston,1,21,2011,27.0
1482,5865,2047274,North America,US,Massachusetts,Boston,1,22,2011,21.8
1483,5866,2047275,North America,US,Massachusetts,Boston,1,23,2011,18.2
1484,5867,2047276,North America,US,Massachusetts,Boston,1,24,2011,6.4
1485,5868,2047277,North America,US,Massachusetts,Boston,1,25,2011,17.8
1486,5869,2047278,North America,US,Massachusetts,Boston,1,26,2011,23.1
1487,5870,2047279,North America,US,Massachusetts,Boston,1,27,2011,30.4
1488,5871,2047280,North America,US,Massachusetts,Boston,1,28,2011,28.1
1489,5872,2047281,North America,US,Massachusetts,Boston,1,29,2011,30.7
1490,5873,2047282,North America,US,Massachusetts,Boston,1,30,2011,30.7
1491,5874,2047283,North America,US,Massachusetts,Boston,1,31,2011,24.2
1492,5875,2047284,North America,US,Massachusetts,Boston,2,1,2011,19.1
1493,5876,2047285,North America,US,Massachusetts,Boston,2,2,2011,26.3
1494,5877,2047286,North America,US,Massachusetts,Boston,2,3,2011,22.2
1495,5878,2047287,North America,US,Massachusetts,Boston,2,4,2011,24.7
1496,5879,2047288,North America,US,Massachusetts,Boston,2,5,2011,29.2
1497,5880,2047289,North America,US,Massachusetts,Boston,2,6,2011,39.1
1498,5881,2047290,North America,US,Massachusetts,Boston,2,7,2011,35.7
1499,5882,2047291,North America,US,Massachusetts,Boston,2,8,2011,34.9
1500,5883,2047292,North America,US,Massachusetts,Boston,2,9,2011,20.7
1501,5884,2047293,North America,US,Massachusetts,Boston,2,10,2011,26.3
1502,5885,2047294,North America,US,Massachusetts,Boston,2,11,2011,21.9
1503,5886,2047295,North America,US,Massachusetts,Boston,2,12,2011,28.9
1504,5887,2047296,North America,US,Massachusetts,Boston,2,13,2011,29.8
1505,5888,2047297,North America,US,Massachusetts,Boston,2,14,2011,42.3
1506,5889,2047298,North America,US,Massachusetts,Boston,2,15,2011,29.6
1507,5890,2047299,North America,US,Massachusetts,Boston,2,16,2011,27.0
1508,5891,2047300,North America,US,Massachusetts,Boston,2,17,2011,42.6
1509,5892,2047301,North America,US,Massachusetts,Boston,2,18,2011,46.8
1510,5893,2047302,North America,US,Massachusetts,Boston,2,19,2011,40.2
1511,5894,2047303,North America,US,Massachusetts,Boston,2,20,2011,23.6
1512,5895,2047304,North America,US,Massachusetts,Boston,2,21,2011,27.5
1513,5896,2047305,North America,US,Massachusetts,Boston,2,22,2011,21.4
1514,5897,2047306,North America,US,Massachusetts,Boston,2,23,2011,29.1
1515,5898,2047307,North America,US,Massachusetts,Boston,2,24,2011,33.0
1516,5899,2047308,North America,US,Massachusetts,Boston,2,25,2011,36.9
1517,5900,2047309,North America,US,Massachusetts,Boston,2,26,2011,31.9
1518,5901,2047310,North America,US,Massachusetts,Boston,2,27,2011,30.1
1519,5902,2047311,North America,US,Massachusetts,Boston,2,28,2011,30.9
1520,5903,2047312,North America,US,Massachusetts,Boston,3,1,2011,36.4
1521,5904,2047313,North America,US,Massachusetts,Boston,3,2,2011,37.4
1522,5905,2047314,North America,US,Massachusetts,Boston,3,3,2011,22.5
1523,5906,2047315,North America,US,Massachusetts,Boston,3,4,2011,25.8
1524,5907,2047316,North America,US,Massachusetts,Boston,3,5,2011,39.8
1525,5908,2047317,North America,US,Massachusetts,Boston,3,6,2011,53.0
1526,5909,2047318,North America,US,Massachusetts,Boston,3,7,2011,47.2
1527,5910,2047319,North America,US,Massachusetts,Boston,3,8,2011,31.3
1528,5911,2047320,North America,US,Massachusetts,Boston,3,9,2011,33.8
1529,5912,2047321,North America,US,Massachusetts,Boston,3,10,2011,37.5
1530,5913,2047322,North America,US,Massachusetts,Boston,3,11,2011,43.7
1531,5914,2047323,North America,US,Massachusetts,Boston,3,12,2011,45.0
1532,5915,2047324,North America,US,Massachusetts,Boston,3,13,2011,44.9
1533,5916,2047325,North America,US,Massachusetts,Boston,3,14,2011,38.9
1534,5917,2047326,North America,US,Massachusetts,Boston,3,15,2011,35.5
1535,5918,2047327,North America,US,Massachusetts,Boston,3,16,2011,38.0
1536,5919,2047328,North America,US,Massachusetts,Boston,3,17,2011,47.1
1537,5920,2047329,North America,US,Massachusetts,Boston,3,18,2011,56.3
1538,5921,2047330,North America,US,Massachusetts,Boston,3,19,2011,46.0
1539,5922,2047331,North America,US,Massachusetts,Boston,3,20,2011,35.9
1540,5923,2047332,North America,US,Massachusetts,Boston,3,21,2011,35.9
1541,5924,2047333,North America,US,Massachusetts,Boston,3,22,2011,38.4
1542,5925,2047334,North America,US,Massachusetts,Boston,3,23,2011,36.2
1543,5926,2047335,North America,US,Massachusetts,Boston,3,24,2011,34.9
1544,5927,2047336,North America,US,Massachusetts,Boston,3,25,2011,36.0
1545,5928,2047337,North America,US,Massachusetts,Boston,3,26,2011,33.0
1546,5929,2047338,North America,US,Massachusetts,Boston,3,27,2011,34.4
1547,5930,2047339,North America,US,Massachusetts,Boston,3,28,2011,36.7
1548,5931,2047340,North America,US,Massachusetts,Boston,3,29,2011,39.7
1549,5932,2047341,North America,US,Massachusetts,Boston,3,30,2011,41.6
1550,5933,2047342,North America,US,Massachusetts,Boston,3,31,2011,40.6
1551,5934,2047343,North America,US,Massachusetts,Boston,4,1,2011,35.4
1552,5935,2047344,North America,US,Massachusetts,Boston,4,2,2011,43.1
1553,5936,2047345,North America,US,Massachusetts,Boston,4,3,2011,47.1
1554,5937,2047346,North America,US,Massachusetts,Boston,4,4,2011,43.5
1555,5938,2047347,North America,US,Massachusetts,Boston,4,5,2011,51.3
1556,5939,2047348,North America,US,Massachusetts,Boston,4,6,2011,43.9
1557,5940,2047349,North America,US,Massachusetts,Boston,4,7,2011,41.9
1558,5941,2047350,North America,US,Massachusetts,Boston,4,8,2011,42.6
1559,5942,2047351,North America,US,Massachusetts,Boston,4,9,2011,46.0
1560,5943,2047352,North America,US,Massachusetts,Boston,4,10,2011,51.1
1561,5944,2047353,North America,US,Massachusetts,Boston,4,11,2011,56.3
1562,5945,2047354,North America,US,Massachusetts,Boston,4,12,2011,58.9
1563,5946,2047355,North America,US,Massachusetts,Boston,4,13,2011,46.4
1564,5947,2047356,North America,US,Massachusetts,Boston,4,14,2011,49.9
1565,5948,2047357,North America,US,Massachusetts,Boston,4,15,2011,43.8
1566,5949,2047358,North America,US,Massachusetts,Boston,4,16,2011,40.2
1567,5950,2047359,North America,US,Massachusetts,Boston,4,17,2011,53.1
1568,5951,2047360,North America,US,Massachusetts,Boston,4,18,2011,52.4
1569,5952,2047361,North America,US,Massachusetts,Boston,4,19,2011,49.7
1570,5953,2047362,North America,US,Massachusetts,Boston,4,20,2011,43.7
1571,5954,2047363,North America,US,Massachusetts,Boston,4,21,2011,47.8
1572,5955,2047364,North America,US,Massachusetts,Boston,4,22,2011,44.4
1573,5956,2047365,North America,US,Massachusetts,Boston,4,23,2011,45.1
1574,5957,2047366,North America,US,Massachusetts,Boston,4,24,2011,62.2
1575,5958,2047367,North America,US,Massachusetts,Boston,4,25,2011,53.9
1576,5959,2047368,North America,US,Massachusetts,Boston,4,26,2011,48.4
1577,5960,2047369,North America,US,Massachusetts,Boston,4,27,2011,55.3
1578,5961,2047370,North America,US,Massachusetts,Boston,4,28,2011,66.2
1579,5962,2047371,North America,US,Massachusetts,Boston,4,29,2011,65.3
1580,5963,2047372,North America,US,Massachusetts,Boston,4,30,2011,57.5
1581,5964,2047373,North America,US,Massachusetts,Boston,5,1,2011,51.3
1582,5965,2047374,North America,US,Massachusetts,Boston,5,2,2011,53.1
1583,5966,2047375,North America,US,Massachusetts,Boston,5,3,2011,60.5
1584,5967,2047376,North America,US,Massachusetts,Boston,5,4,2011,61.0
1585,5968,2047377,North America,US,Massachusetts,Boston,5,5,2011,52.0
1586,5969,2047378,North America,US,Massachusetts,Boston,5,6,2011,57.3
1587,5970,2047379,North America,US,Massachusetts,Boston,5,7,2011,58.4
1588,5971,2047380,North America,US,Massachusetts,Boston,5,8,2011,53.4
1589,5972,2047381,North America,US,Massachusetts,Boston,5,9,2011,57.6
1590,5973,2047382,North America,US,Massachusetts,Boston,5,10,2011,55.3
1591,5974,2047383,North America,US,Massachusetts,Boston,5,11,2011,53.5
1592,5975,2047384,North America,US,Massachusetts,Boston,5,12,2011,55.1
1593,5976,2047385,North America,US,Massachusetts,Boston,5,13,2011,53.8
1594,5977,2047386,North America,US,Massachusetts,Boston,5,14,2011,48.9
1595,5978,2047387,North America,US,Massachusetts,Boston,5,15,2011,54.9
1596,5979,2047388,North America,US,Massachusetts,Boston,5,16,2011,49.4
1597,5980,2047389,North America,US,Massachusetts,Boston,5,17,2011,48.4
1598,5981,2047390,North America,US,Massachusetts,Boston,5,18,2011,51.2
1599,5982,2047391,North America,US,Massachusetts,Boston,5,19,2011,54.2
1600,5983,2047392,North America,US,Massachusetts,Boston,5,20,2011,55.6
1601,5984,2047393,North America,US,Massachusetts,Boston,5,21,2011,55.4
1602,5985,2047394,North America,US,Massachusetts,Boston,5,22,2011,50.6
1603,5986,2047395,North America,US,Massachusetts,Boston,5,23,2011,53.4
1604,5987,2047396,North America,US,Massachusetts,Boston,5,24,2011,70.0
1605,5988,2047397,North America,US,Massachusetts,Boston,5,25,2011,68.4
1606,5989,2047398,North America,US,Massachusetts,Boston,5,26,2011,67.3
1607,5990,2047399,North America,US,Massachusetts,Boston,5,27,2011,72.3
1608,5991,2047400,North America,US,Massachusetts,Boston,5,28,2011,66.6
1609,5992,2047401,North America,US,Massachusetts,Boston,5,29,2011,73.3
1610,5993,2047402,North America,US,Massachusetts,Boston,5,30,2011,75.9
1611,5994,2047403,North America,US,Massachusetts,Boston,5,31,2011,69.2
1612,5995,2047404,North America,US,Massachusetts,Boston,6,1,2011,71.4
1613,5996,2047405,North America,US,Massachusetts,Boston,6,2,2011,69.8
1614,5997,2047406,North America,US,Massachusetts,Boston,6,3,2011,61.8
1615,5998,2047407,North America,US,Massachusetts,Boston,6,4,2011,59.2
1616,5999,2047408,North America,US,Massachusetts,Boston,6,5,2011,55.8
1617,6000,2047409,North America,US,Massachusetts,Boston,6,6,2011,62.5
1618,6001,2047410,North America,US,Massachusetts,Boston,6,7,2011,69.7
1619,6002,2047411,North America,US,Massachusetts,Boston,6,8,2011,69.6
1620,6003,2047412,North America,US,Massachusetts,Boston,6,9,2011,80.0
1621,6004,2047413,North America,US,Massachusetts,Boston,6,10,2011,69.6
1622,6005,2047414,North America,US,Massachusetts,Boston,6,11,2011,60.9
1623,6006,2047415,North America,US,Massachusetts,Boston,6,12,2011,55.8
1624,6007,2047416,North America,US,Massachusetts,Boston,6,13,2011,57.0
1625,6008,2047417,North America,US,Massachusetts,Boston,6,14,2011,57.2
1626,6009,2047418,North America,US,Massachusetts,Boston,6,15,2011,62.3
1627,6010,2047419,North America,US,Massachusetts,Boston,6,16,2011,72.6
1628,6011,2047420,North America,US,Massachusetts,Boston,6,17,2011,72.2
1629,6012,2047421,North America,US,Massachusetts,Boston,6,18,2011,71.4
1630,6013,2047422,North America,US,Massachusetts,Boston,6,19,2011,74.1
1631,6014,2047423,North America,US,Massachusetts,Boston,6,20,2011,71.6
1632,6015,2047424,North America,US,Massachusetts,Boston,6,21,2011,70.0
1633,6016,2047425,North America,US,Massachusetts,Boston,6,22,2011,68.0
1634,6017,2047426,North America,US,Massachusetts,Boston,6,23,2011,63.0
1635,6018,2047427,North America,US,Massachusetts,Boston,6,24,2011,58.9
1636,6019,2047428,North America,US,Massachusetts,Boston,6,25,2011,57.6
1637,6020,2047429,North America,US,Massachusetts,Boston,6,26,2011,66.3
1638,6021,2047430,North America,US,Massachusetts,Boston,6,27,2011,72.6
1639,6022,2047431,North America,US,Massachusetts,Boston,6,28,2011,72.8
1640,6023,2047432,North America,US,Massachusetts,Boston,6,29,2011,75.7
1641,6024,2047433,North America,US,Massachusetts,Boston,6,30,2011,73.6
1642,6025,2047434,North America,US,Massachusetts,Boston,7,1,2011,72.4
1643,6026,2047435,North America,US,Massachusetts,Boston,7,2,2011,70.9
1644,6027,2047436,North America,US,Massachusetts,Boston,7,3,2011,73.2
1645,6028,2047437,North America,US,Massachusetts,Boston,7,4,2011,77.4
1646,6029,2047438,North America,US,Massachusetts,Boston,7,5,2011,78.9
1647,6030,2047439,North America,US,Massachusetts,Boston,7,6,2011,82.0
1648,6031,2047440,North America,US,Massachusetts,Boston,7,7,2011,78.7
1649,6032,2047441,North America,US,Massachusetts,Boston,7,8,2011,71.4
1650,6033,2047442,North America,US,Massachusetts,Boston,7,9,2011,75.5
1651,6034,2047443,North America,US,Massachusetts,Boston,7,10,2011,76.2
1652,6035,2047444,North America,US,Massachusetts,Boston,7,11,2011,80.2
1653,6036,2047445,North America,US,Massachusetts,Boston,7,12,2011,84.4
1654,6037,2047446,North America,US,Massachusetts,Boston,7,13,2011,80.7
1655,6038,2047447,North America,US,Massachusetts,Boston,7,14,2011,67.1
1656,6039,2047448,North America,US,Massachusetts,Boston,7,15,2011,71.1
